s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q87745903,2020 COVID-19 pandemic in Senegal,2020 coronavirus outbreak in Senegal,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87743173,COVID-19 pandemic in Northern Cyprus,"2020 COVID-19 pandemic in Northern Cyprus, 2020 COVID-19 outbreak in Northern Cyprus, COVID-19 outbreak in Northern Cyprus",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87745903,2020 COVID-19 pandemic in Senegal,2020 coronavirus outbreak in Senegal,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87743173,COVID-19 pandemic in Northern Cyprus,"2020 COVID-19 pandemic in Northern Cyprus, 2020 COVID-19 outbreak in Northern Cyprus, COVID-19 outbreak in Northern Cyprus",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87745903,2020 COVID-19 pandemic in Senegal,2020 coronavirus outbreak in Senegal,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86694873,COVID-19 pandemic in Africa,"2020 coronavirus outbreak in Africa, 2020 coronavirus pandemic in Africa, COVID-19 outbreak in Africa",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87745903,2020 COVID-19 pandemic in Senegal,2020 coronavirus outbreak in Senegal,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P910,topic's main category,http://www.wikidata.org/entity/Q89324803,Category:2020 coronavirus pandemic in Senegal,,http://www.wikidata.org/entity/Q4167836,Wikimedia category
http://www.wikidata.org/entity/Q87743173,COVID-19 pandemic in Northern Cyprus,"2020 COVID-19 pandemic in Northern Cyprus, 2020 COVID-19 outbreak in Northern Cyprus, COVID-19 outbreak in Northern Cyprus",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93667732,2020 Turkish Republic of Northern Cyprus COVID-19 closing of educational institutions,,http://www.wikidata.org/entity/Q88323877,closing of educational institutions
http://www.wikidata.org/entity/Q87745903,2020 COVID-19 pandemic in Senegal,2020 coronavirus outbreak in Senegal,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93669590,2020 Senegal COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction
http://www.wikidata.org/entity/Q87745903,2020 COVID-19 pandemic in Senegal,2020 coronavirus outbreak in Senegal,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93669592,2020 Senegal COVID-19 closing of educational institutions,,http://www.wikidata.org/entity/Q88323877,closing of educational institutions
http://www.wikidata.org/entity/Q87745903,2020 COVID-19 pandemic in Senegal,2020 coronavirus outbreak in Senegal,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93669594,2020 Senegal COVID-19 declaration of public health emergency,,http://www.wikidata.org/entity/Q7257745,declaration of public health emergency
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q854,Sri Lanka,"Ceylon, lk, Ceylan, SRI, Srilanka, ce, Democratic Socialist Republic of Sri Lanka, Lanka, Sri, 🇱🇰, lke, Serendib, sri, Taprobane",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q854,Sri Lanka,"Ceylon, lk, Ceylan, SRI, Srilanka, ce, Democratic Socialist Republic of Sri Lanka, Lanka, Sri, 🇱🇰, lke, Serendib, sri, Taprobane",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q854,Sri Lanka,"Ceylon, lk, Ceylan, SRI, Srilanka, ce, Democratic Socialist Republic of Sri Lanka, Lanka, Sri, 🇱🇰, lke, Serendib, sri, Taprobane",http://www.wikidata.org/entity/Q112099,island nation
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q854,Sri Lanka,"Ceylon, lk, Ceylan, SRI, Srilanka, ce, Democratic Socialist Republic of Sri Lanka, Lanka, Sri, 🇱🇰, lke, Serendib, sri, Taprobane",http://www.wikidata.org/entity/Q112099,island nation
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q854,Sri Lanka,"Ceylon, lk, Ceylan, SRI, Srilanka, ce, Democratic Socialist Republic of Sri Lanka, Lanka, Sri, 🇱🇰, lke, Serendib, sri, Taprobane",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q854,Sri Lanka,"Ceylon, lk, Ceylan, SRI, Srilanka, ce, Democratic Socialist Republic of Sri Lanka, Lanka, Sri, 🇱🇰, lke, Serendib, sri, Taprobane",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q83889114,COVID-19 pandemic in Sri Lanka,"Sri Lankan 2019–20 coronavirus outbreak, Sri Lankan COVID-19 outbreak, 2020 coronavirus pandemic in Sri Lanka",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q56061,administrative territorial entity
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q56061,administrative territorial entity
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q202686,Commonwealth realm
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q202686,Commonwealth realm
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q13107770,archipelagic state
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q778,The Bahamas,"Bahamas, bs, Bahama Islands, 🇧🇸, Commonwealth of the Bahamas",http://www.wikidata.org/entity/Q13107770,archipelagic state
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86695115,2020 COVID-19 pandemic in North America,,http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93621792,2020 The Bahamas COVID-19 curfew,,http://www.wikidata.org/entity/Q223625,curfew
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93621794,2020 The Bahamas COVID-19 closing of non-essential businesses,,http://www.wikidata.org/entity/Q89681240,closing of non-essential businesses
http://www.wikidata.org/entity/Q87755488,2020 COVID-19 pandemic in the Bahamas,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93621797,2020 The Bahamas COVID-19 social distancing,,http://www.wikidata.org/entity/Q30314010,social distancing
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q265,Uzbekistan,"Republic of Uzbekistan, uz, 🇺🇿, UZB",http://www.wikidata.org/entity/Q123480,landlocked country
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q265,Uzbekistan,"Republic of Uzbekistan, uz, 🇺🇿, UZB",http://www.wikidata.org/entity/Q123480,landlocked country
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q265,Uzbekistan,"Republic of Uzbekistan, uz, 🇺🇿, UZB",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q265,Uzbekistan,"Republic of Uzbekistan, uz, 🇺🇿, UZB",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93671154,2020 Uzbekistan COVID-19 declaration of public health emergency,,http://www.wikidata.org/entity/Q7257745,declaration of public health emergency
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93671157,2020 Uzbekistan COVID-19 travel ban,,http://www.wikidata.org/entity/Q88761394,travel ban
http://www.wikidata.org/entity/Q87755912,2020 COVID-19 pandemic in Uzbekistan,"COVID-19 pandemic in Uzbekistan, Pandemia de enfermedad por coronavirus de 2020 en Uzbekistan",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93671159,2020 Uzbekistan COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1014,Liberia,"LBR, lr, 🇱🇷, Republic of Liberia",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q1014,Liberia,"LBR, lr, 🇱🇷, Republic of Liberia",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1014,Liberia,"LBR, lr, 🇱🇷, Republic of Liberia",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q1014,Liberia,"LBR, lr, 🇱🇷, Republic of Liberia",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87766242,2020 COVID-19 pandemic in Liberia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86694873,COVID-19 pandemic in Africa,"2020 coronavirus outbreak in Africa, 2020 coronavirus pandemic in Africa, COVID-19 outbreak in Africa",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87768605,COVID-19 pandemic in Afghanistan,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q889,Afghanistan,"AFG, af, 🇦🇫, Islamic Republic of Afghanistan",http://www.wikidata.org/entity/Q123480,landlocked country
http://www.wikidata.org/entity/Q87768605,COVID-19 pandemic in Afghanistan,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q889,Afghanistan,"AFG, af, 🇦🇫, Islamic Republic of Afghanistan",http://www.wikidata.org/entity/Q123480,landlocked country
http://www.wikidata.org/entity/Q87768605,COVID-19 pandemic in Afghanistan,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q889,Afghanistan,"AFG, af, 🇦🇫, Islamic Republic of Afghanistan",http://www.wikidata.org/entity/Q672729,Islamic republic
http://www.wikidata.org/entity/Q87768605,COVID-19 pandemic in Afghanistan,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q889,Afghanistan,"AFG, af, 🇦🇫, Islamic Republic of Afghanistan",http://www.wikidata.org/entity/Q672729,Islamic republic
http://www.wikidata.org/entity/Q87768605,COVID-19 pandemic in Afghanistan,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q889,Afghanistan,"AFG, af, 🇦🇫, Islamic Republic of Afghanistan",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87768605,COVID-19 pandemic in Afghanistan,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q889,Afghanistan,"AFG, af, 🇦🇫, Islamic Republic of Afghanistan",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87770645,2020 COVID-19 pandemic in Somalia,2020 coronavirus outbreak in Somalia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1045,Somalia,"so, SOM, Federal Republic of Somalia, 🇸🇴",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87770645,2020 COVID-19 pandemic in Somalia,2020 coronavirus outbreak in Somalia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1045,Somalia,"so, SOM, Federal Republic of Somalia, 🇸🇴",http://www.wikidata.org/entity/Q512187,federal republic
http://www.wikidata.org/entity/Q87770645,2020 COVID-19 pandemic in Somalia,2020 coronavirus outbreak in Somalia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1045,Somalia,"so, SOM, Federal Republic of Somalia, 🇸🇴",http://www.wikidata.org/entity/Q3624078,sovereign state
